BLANK,,BM3,,dmso_1,,dmso_2,,4PhenylImidazole_0.1,,4PhenylImidazole_0.2,,4PhenylImidazole_0.3,,4PhenylImidazole_0.4,,4PhenylImidazole_0.5,,4PhenylImidazole_0.6,,4PhenylImidazole_0.7,,4PhenylImidazole_0.8,,4PhenylImidazole_0.9,,4PhenylImidazole_1.0,,4PhenylImidazole_2.0,,4PhenylImidazole_3.0,,4PhenylImidazole_4.0,,4PhenylImidazole_5.0,,
Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,
752.0510864,-0.001268164022,752.0510864,0.001727046561,752.0510864,0.0001594350615,752.0510864,-0.0001821472397,752.0510864,0.0001193248172,752.0510864,0.004540835507,752.0510864,0.007780028973,752.0510864,0.001343954122,752.0510864,0.003756332211,752.0510864,0.01148527954,752.0510864,0.006229687016,752.0510864,0.002203714568,752.0510864,0.006857280619,752.0510864,0.005865587387,752.0510864,0.008337401785,752.0510864,0.00584215764,752.0510864,0.01100886147,752.0510864,0.01014481112,
751.0600586,-0.00162905117,751.0600586,0.001730035408,751.0600586,0.001775440993,751.0600586,0.001913584536,751.0600586,0.004321241751,751.0600586,0.006755361799,751.0600586,0.00780704245,751.0600586,0.005259493832,751.0600586,0.002336268779,751.0600586,0.01497546304,751.0600586,0.008420583792,751.0600586,0.008628292009,751.0600586,0.007794181351,751.0600586,0.01121071912,751.0600586,0.005465669092,751.0600586,0.004334314261,751.0600586,0.01378718857,751.0600586,0.009303210303,
750.0686646,0.0002306534443,750.0686646,0.001528846915,750.0686646,0.0001452704601,750.0686646,0.001388021046,750.0686646,0.005506512243,750.0686646,0.01044831611,750.0686646,0.005672650412,750.0686646,0.005416232627,750.0686646,0.004356904887,750.0686646,0.01494990196,750.0686646,0.005510601681,750.0686646,0.005227267742,750.0686646,0.009140251204,750.0686646,0.004110722337,750.0686646,0.004246264696,750.0686646,0.006485429127,750.0686646,0.01467359811,750.0686646,0.008749747649,
748.9352417,0.001594444388,748.9352417,-0.001026149024,748.9352417,0.0006858463748,748.9352417,0.001391163329,748.9352417,0.003155676415,748.9352417,0.00678083906,748.9352417,0.003246869193,748.9352417,0.002106419299,748.9352417,0.005049252883,748.9352417,0.01538262982,748.9352417,0.006515830755,748.9352417,0.006350000389,748.9352417,0.006724207196,748.9352417,0.00484589301,748.9352417,0.007087895647,748.9352417,0.003609039821,748.9352417,0.01421624515,748.9352417,0.01363597438,
747.9431152,0.0007877509925,747.9431152,0.0002684686915,747.9431152,0.0004514010507,747.9431152,0.001883763238,747.9431152,0.000605558278,747.9431152,0.003974281717,747.9431152,0.005635017063,747.9431152,0.005078977905,747.9431152,0.003819185542,747.9431152,0.01228249725,747.9431152,0.007311841473,747.9431152,0.006229739171,747.9431152,0.006063125562,747.9431152,0.007508300245,747.9431152,0.01029375382,747.9431152,0.006322315428,747.9431152,0.015137651,747.9431152,0.01113419794,
746.9506226,-0.001769784954,746.9506226,0.001268399064,746.9506226,-0.002883011242,746.9506226,-0.0003445091133,746.9506226,0.001853008056,746.9506226,0.004155384377,746.9506226,0.002225439763,746.9506226,-0.0004208571627,746.9506226,0.003175206715,746.9506226,0.01101032179,746.9506226,0.007642246317,746.9506226,0.005690536927,746.9506226,0.005301470868,746.9506226,0.005223442335,746.9506226,0.005640576594,746.9506226,0.006356672384,746.9506226,0.01135662664,746.9506226,0.008134791628,
745.9577637,0.001078530913,745.9577637,0.003849923378,745.9577637,0.002758895746,745.9577637,0.003046489088,745.9577637,0.005792835727,745.9577637,0.006225458812,745.9577637,0.01190735772,745.9577637,0.007007362321,745.9577637,0.007448649965,745.9577637,0.01657176018,745.9577637,0.01061508246,745.9577637,0.01048204675,745.9577637,0.008762953803,745.9577637,0.009163515642,745.9577637,0.00862565171,745.9577637,0.009342325851,745.9577637,0.0171653945,745.9577637,0.01134663541,
744.9645386,-0.001658913912,744.9645386,-0.002597381361,744.9645386,0.0006481762393,744.9645386,0.001613229164,744.9645386,0.002131599467,744.9645386,0.004155776463,744.9645386,0.005096578505,744.9645386,0.0001497243647,744.9645386,0.003913443536,744.9645386,0.01306538843,744.9645386,0.002606159775,744.9645386,0.004521635827,744.9645386,0.00581909623,744.9645386,0.007837009616,744.9645386,0.00760201877,744.9645386,0.006505135912,744.9645386,0.01393826865,744.9645386,0.007045719773,
743.9710083,0.0001988497534,743.9710083,0.0009902827442,743.9710083,0.001039010356,743.9710083,0.002756941831,743.9710083,0.002893078839,743.9710083,0.003179430962,743.9710083,0.005968609825,743.9710083,0.003688318888,743.9710083,0.004777682479,743.9710083,0.01617941074,743.9710083,0.003006710671,743.9710083,0.007430559024,743.9710083,0.007098367903,743.9710083,0.006434641778,743.9710083,0.007325978484,743.9710083,0.007116629276,743.9710083,0.01391816791,743.9710083,0.01116003934,
742.9771118,0.003048261628,742.9771118,0.005769226234,742.9771118,0.00523722358,742.9771118,0.00373223261,742.9771118,0.004992374685,742.9771118,0.007718496956,742.9771118,0.008570943028,742.9771118,0.006295288913,742.9771118,0.008229199797,742.9771118,0.01182800066,742.9771118,0.004362657201,742.9771118,0.009723965079,742.9771118,0.007796869613,742.9771118,0.00827444531,742.9771118,0.01126756705,742.9771118,0.0109560024,742.9771118,0.01817694306,742.9771118,0.01338688005,
741.9828491,0.00296636275,741.9828491,0.003597476752,741.9828491,0.004554647021,741.9828491,0.004509315826,741.9828491,0.006060579326,741.9828491,0.00724395318,741.9828491,0.007220238447,741.9828491,0.007057243492,741.9828491,0.007653206587,741.9828491,0.01866769977,741.9828491,0.01079807431,741.9828491,0.01025561243,741.9828491,0.01082389615,741.9828491,0.009522506967,741.9828491,0.01177599933,741.9828491,0.01006087381,741.9828491,0.02014943026,741.9828491,0.01739481464,
740.9882202,9.185312956E-5,740.9882202,0.002440617885,740.9882202,0.002219195245,740.9882202,0.002476543188,740.9882202,0.003884241916,740.9882202,0.006923372392,740.9882202,0.007313500158,740.9882202,0.003546295222,740.9882202,0.0006605684175,740.9882202,0.01571013592,740.9882202,0.008352047764,740.9882202,0.007403253112,740.9882202,0.007932750508,740.9882202,0.007427109871,740.9882202,0.00902703777,740.9882202,0.007265642751,740.9882202,0.01695714332,740.9882202,0.007632630412,
739.9932251,-0.001063231961,739.9932251,-0.0007507168921,739.9932251,0.00170999812,739.9932251,0.0005487666931,739.9932251,0.001978434157,739.9932251,0.0053915428,739.9932251,0.003922036849,739.9932251,0.001752542681,739.9932251,0.00507575646,739.9932251,0.01384792943,739.9932251,0.008035499603,739.9932251,0.006783442106,739.9932251,0.007788752206,739.9932251,0.003558848519,739.9932251,0.006798087619,739.9932251,0.00578291947,739.9932251,0.01529896166,739.9932251,0.008979731239,
738.9979248,0.0002089759219,738.9979248,0.001413704944,738.9979248,0.0007132519968,738.9979248,0.00129620498,738.9979248,0.002055205172,738.9979248,0.005057214294,738.9979248,0.005163398106,738.9979248,0.004575313069,738.9979248,0.003468920942,738.9979248,0.01307475194,738.9979248,0.007121629082,738.9979248,0.006828064565,738.9979248,0.007100236136,738.9979248,0.004697838333,738.9979248,0.009248152375,738.9979248,0.007744189352,738.9979248,0.01280153077,738.9979248,0.01156446803,
738.0022583,-0.003306891071,738.0022583,-0.002006851137,738.0022583,0.0008066565497,738.0022583,0.0004446119419,738.0022583,0.001603408018,738.0022583,0.002535149688,738.0022583,0.001648410689,738.0022583,0.001889248961,738.0022583,0.004012163263,738.0022583,0.0138330441,738.0022583,0.009164520539,738.0022583,0.005039929878,738.0022583,0.005631214473,738.0022583,0.006289957557,738.0022583,0.007130207494,738.0022583,0.007394880056,738.0022583,0.01448840462,738.0022583,0.01081004273,
737.0062866,8.222161705E-5,737.0062866,0.0004699550627,737.0062866,0.002469982719,737.0062866,0.002071096795,737.0062866,0.005476941355,737.0062866,0.001945774071,737.0062866,0.006624343339,737.0062866,0.003406587755,737.0062866,0.008372314274,737.0062866,0.0133986799,737.0062866,0.00795125775,737.0062866,0.009665254503,737.0062866,0.007016780321,737.0062866,0.006737404503,737.0062866,0.007556605618,737.0062866,0.007780819666,737.0062866,0.01194370165,737.0062866,0.009831481613,
736.0099487,0.0001779766026,736.0099487,-0.003481802065,736.0099487,-4.374508353E-5,736.0099487,0.002412764588,736.0099487,0.002404330997,736.0099487,0.002808160847,736.0099487,0.00504019158,736.0099487,0.003855303396,736.0099487,0.004580466542,736.0099487,0.01327423658,736.0099487,0.004777002148,736.0099487,0.005271075293,736.0099487,0.006160418503,736.0099487,0.006870903075,736.0099487,0.005766235758,736.0099487,0.009431388229,736.0099487,0.01648668014,736.0099487,0.008934174664,
735.0132446,0.000944569998,735.0132446,0.003402022179,735.0132446,0.001614086563,735.0132446,0.002373278607,735.0132446,0.00381129887,735.0132446,0.000338228303,735.0132446,0.00899833627,735.0132446,0.006006166805,735.0132446,0.005635725334,735.0132446,0.01462685037,735.0132446,0.007929797284,735.0132446,0.00772735104,735.0132446,0.004388412926,735.0132446,0.008226323873,735.0132446,0.009378985502,735.0132446,0.008630773984,735.0132446,0.01281750109,735.0132446,0.01171998866,
734.0161743,0.0002452352201,734.0161743,0.002373929368,734.0161743,0.002135839779,734.0161743,0.001879187534,734.0161743,0.003362107091,734.0161743,0.004532229621,734.0161743,0.006356935017,734.0161743,0.004144852515,734.0161743,0.00499740243,734.0161743,0.01384132914,734.0161743,0.003115314525,734.0161743,0.007610606495,734.0161743,0.004074374214,734.0161743,0.004778703209,734.0161743,0.00880492758,734.0161743,0.006101583131,734.0161743,0.01492474414,734.0161743,0.01166805346,
733.0187378,-0.0008227563812,733.0187378,0.00296594575,733.0187378,-0.001628948026,733.0187378,0.0002131714864,733.0187378,0.002791825449,733.0187378,-0.0006488903891,733.0187378,0.005366933066,733.0187378,0.003192964708,733.0187378,0.004394165706,733.0187378,0.01227434911,733.0187378,0.005961760413,733.0187378,0.006521217525,733.0187378,0.002483312273,733.0187378,0.005012878217,733.0187378,0.008271622472,733.0187378,0.006181764882,733.0187378,0.01423325669,733.0187378,0.008939644322,
732.0209961,0.0007359659649,732.0209961,0.002452722751,732.0209961,0.004438229371,732.0209961,0.002578296,732.0209961,0.003231873503,732.0209961,0.004653067794,732.0209961,0.007265010849,732.0209961,0.004528776743,732.0209961,0.005816105753,732.0209961,0.01412066072,732.0209961,0.008603630587,732.0209961,0.00920341257,732.0209961,0.005571087822,732.0209961,0.007470033597,732.0209961,0.00870344881,732.0209961,0.01120097004,732.0209961,0.01520560496,732.0209961,0.01025182195,
731.0229492,-0.0001166782677,731.0229492,0.000765864097,731.0229492,0.0006667387206,731.0229492,0.001647735015,731.0229492,0.003318308853,731.0229492,0.0003531245748,731.0229492,0.005565738771,731.0229492,0.003437479259,731.0229492,0.005848375615,731.0229492,0.01368985511,731.0229492,0.006934314035,731.0229492,0.006398150697,731.0229492,0.004829219077,731.0229492,0.00541148847,731.0229492,0.006799008232,731.0229492,0.00565948477,731.0229492,0.01257500332,731.0229492,0.005289522,
730.0244751,0.001028761035,730.0244751,0.00264129159,730.0244751,0.002888101619,730.0244751,0.002724040998,730.0244751,0.004324483685,730.0244751,0.001411445555,730.0244751,0.00654728571,730.0244751,0.00587107148,730.0244751,0.00399416266,730.0244751,0.01337379869,730.0244751,0.007598831318,730.0244751,0.01015986223,730.0244751,0.008250858635,730.0244751,0.007967313752,730.0244751,0.008457140066,730.0244751,0.008240596391,730.0244751,0.01291909255,730.0244751,0.01312821638,
729.0256958,8.126365719E-5,729.0256958,0.001690117642,729.0256958,0.001537471428,729.0256958,0.002145048697,729.0256958,0.0007916928153,729.0256958,0.003144803224,729.0256958,0.007301206235,729.0256958,0.003665658645,729.0256958,0.004924455658,729.0256958,0.01477310713,729.0256958,0.004701579921,729.0256958,0.00696716737,729.0256958,0.006728965323,729.0256958,0.007596750278,729.0256958,0.003853292437,729.0256958,0.008860193193,729.0256958,0.01011632662,729.0256958,0.007447306998,
728.0266113,-0.001135632745,728.0266113,0.001076558721,728.0266113,0.001275746268,728.0266113,0.002438691445,728.0266113,0.002603165107,728.0266113,0.003071436891,728.0266113,0.00715325959,728.0266113,0.004435692914,728.0266113,0.005751677323,728.0266113,0.01338493172,728.0266113,0.004529325757,728.0266113,0.008182692342,728.0266113,0.004888772033,728.0266113,0.006970192306,728.0266113,0.007529186085,728.0266113,0.006959828082,728.0266113,0.009078605101,728.0266113,0.0102538364,
727.0270996,0.0002208375663,727.0270996,0.0002579007996,727.0270996,0.002263715491,727.0270996,0.001647605095,727.0270996,0.003576387418,727.0270996,-0.0005352506996,727.0270996,0.007542750798,727.0270996,0.004380490165,727.0270996,0.006067798007,727.0270996,0.0135367522,727.0270996,0.005660664756,727.0270996,0.007687879261,727.0270996,0.007207947318,727.0270996,0.006880660076,727.0270996,0.008663465269,727.0270996,0.00884288922,727.0270996,0.0131310178,727.0270996,0.009823565371,
726.0272827,-0.0003542861377,726.0272827,0.0008590465295,726.0272827,0.002976501593,726.0272827,0.00222830195,726.0272827,0.002682807622,726.0272827,0.003740483196,726.0272827,0.006774213165,726.0272827,0.003656182671,726.0272827,0.001291193999,726.0272827,0.01377740875,726.0272827,0.004157919437,726.0272827,0.006191532593,726.0272827,0.006146004423,726.0272827,0.00650045881,726.0272827,0.007834664546,726.0272827,0.005578953773,726.0272827,0.01152275875,726.0272827,0.01207891665,
725.0271606,-0.0005417658831,725.0271606,0.0009022341692,725.0271606,0.00226707221,725.0271606,0.002403888386,725.0271606,0.002583321882,725.0271606,0.00340674445,725.0271606,0.008265870623,725.0271606,0.005237459205,725.0271606,0.005581077654,725.0271606,0.0136164492,725.0271606,0.008617809042,725.0271606,0.006693475414,725.0271606,0.00876065623,725.0271606,0.008088425733,725.0271606,0.008712533861,725.0271606,0.004201332107,725.0271606,0.01193045173,725.0271606,0.01087278407,
724.0266724,0.00251072715,724.0266724,0.001042098156,724.0266724,0.002867984585,724.0266724,0.002870720811,724.0266724,0.005288185552,724.0266724,0.003773617791,724.0266724,0.007102630567,724.0266724,0.003799626138,724.0266724,0.005688019097,724.0266724,0.01370623242,724.0266724,0.008228275925,724.0266724,0.007844205946,724.0266724,0.007300811354,724.0266724,0.008359277621,724.0266724,0.008721512742,724.0266724,0.006674390752,724.0266724,0.01561610121,724.0266724,0.004513134714,
723.0258179,0.002482921584,723.0258179,-2.003527698E-5,723.0258179,0.003777639242,723.0258179,0.003648481797,723.0258179,0.004434280563,723.0258179,0.004191765562,723.0258179,0.00966946315,723.0258179,0.0040294067,723.0258179,0.008675481193,723.0258179,0.01421592385,723.0258179,0.008294075727,723.0258179,0.00983683113,723.0258179,0.007556131575,723.0258179,0.009626718238,723.0258179,0.01012186427,723.0258179,0.01084396057,723.0258179,0.01282632537,723.0258179,0.01127976086,
722.0245972,0.0009173573344,722.0245972,0.003602227196,722.0245972,0.000872119097,722.0245972,0.003238601843,722.0245972,0.004970850889,722.0245972,0.002000278095,722.0245972,0.005590779241,722.0245972,0.003918040544,722.0245972,0.005867423955,722.0245972,0.01331344433,722.0245972,0.01017978974,722.0245972,0.007832897827,722.0245972,0.006276195869,722.0245972,0.007556974422,722.0245972,0.008372737095,722.0245972,0.008187651634,722.0245972,0.01173559949,722.0245972,0.01209424809,
721.0230713,-0.0001724180911,721.0230713,-0.0009122980991,721.0230713,0.001320844865,721.0230713,0.002039626241,721.0230713,0.003052510787,721.0230713,0.001513442607,721.0230713,0.00551458681,721.0230713,0.005259913392,721.0230713,0.005505515728,721.0230713,0.01259384304,721.0230713,0.008711846545,721.0230713,0.007265563589,721.0230713,0.005552366842,721.0230713,0.007783587091,721.0230713,0.005459954496,721.0230713,0.006292767823,721.0230713,0.01261585485,721.0230713,0.006740270182,
720.0212402,0.0008649603114,720.0212402,0.002204885241,720.0212402,0.003878208576,720.0212402,0.002423176775,720.0212402,0.004467939027,720.0212402,0.005109543446,720.0212402,0.007500557229,720.0212402,0.007080054842,720.0212402,0.00636820402,720.0212402,0.01319761761,720.0212402,0.008345424198,720.0212402,0.008936737664,720.0212402,0.006392949261,720.0212402,0.00838345103,720.0212402,0.007579232566,720.0212402,0.00668903254,720.0212402,0.0157543961,720.0212402,0.01226031687,
719.019043,-0.003369004,719.019043,0.0009343488491,719.019043,0.002538690809,719.019043,0.002692653332,719.019043,0.003588237101,719.019043,0.002431142377,719.019043,0.007782137487,719.019043,0.0038467634,719.019043,0.007563269697,719.019043,0.01251414791,719.019043,0.007389798295,719.019043,0.008238960989,719.019043,0.006495965645,719.019043,0.00706150569,719.019043,0.007227792405,719.019043,0.007094473578,719.019043,0.01445123088,719.019043,0.01127612125,
718.0164795,0.0004498721974,718.0164795,0.002245813143,718.0164795,0.001361949136,718.0164795,0.003050086554,718.0164795,0.003213253105,718.0164795,0.003103686497,718.0164795,0.007482279558,718.0164795,0.003658218775,718.0164795,0.01004121732,718.0164795,0.01259682793,718.0164795,0.008717287332,718.0164795,0.008019546047,718.0164795,0.006358747371,718.0164795,0.007510354742,718.0164795,0.008469175547,718.0164795,0.008702312596,718.0164795,0.01593876258,718.0164795,0.007312920876,
717.0136108,0.0005902904086,717.0136108,0.002637385158,717.0136108,0.003094900399,717.0136108,0.00217774976,717.0136108,0.004825030919,717.0136108,0.003375698579,717.0136108,0.009569237009,717.0136108,0.004424264655,717.0136108,0.01343125198,717.0136108,0.01209134702,717.0136108,0.005892770831,717.0136108,0.009072949179,717.0136108,0.00616813777,717.0136108,0.007914244197,717.0136108,0.004518052097,717.0136108,0.006345351227,717.0136108,0.01471202262,717.0136108,0.01050761063,
716.010376,-0.0008502976852,716.010376,0.001330400002,716.010376,0.001866604551,716.010376,0.002236471977,716.010376,0.002361279912,716.010376,0.003445385257,716.010376,0.008843126707,716.010376,0.003321386874,716.010376,0.01137145422,716.010376,0.01229653135,716.010376,0.006907959469,716.010376,0.008201579563,716.010376,0.004003698472,716.010376,0.006171341054,716.010376,0.00765694771,716.010376,0.007626860868,716.010376,0.01368886698,716.010376,0.01143781096,
715.0068359,-0.002029525116,715.0068359,0.00113118731,715.0068359,0.00418902142,715.0068359,0.003408414079,715.0068359,0.003449298907,715.0068359,0.003610997461,715.0068359,0.008219887502,715.0068359,0.005397702102,715.0068359,0.01435468439,715.0068359,0.01311338227,715.0068359,0.007950097322,715.0068359,0.0106421411,715.0068359,0.006815153174,715.0068359,0.007600148674,715.0068359,0.006987001281,715.0068359,0.008386565372,715.0068359,0.01749303564,715.0068359,0.0136209894,
714.0029297,0.0009091082611,714.0029297,0.002611160045,714.0029297,0.003401891794,714.0029297,0.003434739774,714.0029297,0.004552946892,714.0029297,0.003804143751,714.0029297,0.007704136427,714.0029297,0.004912097938,714.0029297,0.01274520159,714.0029297,0.0135516813,714.0029297,0.007268643472,714.0029297,0.00896765478,714.0029297,0.006435114425,714.0029297,0.006366601679,714.0029297,0.01054771058,714.0029297,0.00391124934,714.0029297,0.01477192901,714.0029297,0.01350470725,
712.9986572,-0.001010034001,712.9986572,0.002193827881,712.9986572,0.00117354549,712.9986572,0.002211988205,712.9986572,0.00210241368,712.9986572,0.00111060671,712.9986572,0.008861593902,712.9986572,0.002946737455,712.9986572,0.0128703732,712.9986572,0.01237885002,712.9986572,0.006963273976,712.9986572,0.007553155068,712.9986572,0.005402865354,712.9986572,0.006752101239,712.9986572,0.00632113358,712.9986572,0.008951456286,712.9986572,0.01214684639,712.9986572,0.009823088534,
711.9940796,0.0005455787177,711.9940796,0.002988856053,711.9940796,0.003470147261,711.9940796,0.00367239397,711.9940796,0.002313184552,711.9940796,0.00348909176,711.9940796,0.00745073054,711.9940796,0.005383208394,711.9940796,0.01388505194,711.9940796,0.01347487979,711.9940796,0.006941152737,711.9940796,0.007278304081,711.9940796,0.006554407533,711.9940796,0.008474269882,711.9940796,0.008102693595,711.9940796,0.007638189476,711.9940796,0.01439581066,711.9940796,0.01458310615,
710.9891968,-0.0003898747091,710.9891968,0.00144692231,710.9891968,0.001620296389,710.9891968,0.002565927105,710.9891968,0.003489404917,710.9891968,0.003503000364,710.9891968,0.007028171793,710.9891968,0.004180082586,710.9891968,0.01271787845,710.9891968,0.0110860765,710.9891968,0.006401197985,710.9891968,0.00928290002,710.9891968,0.007095526438,710.9891968,0.004371782765,710.9891968,0.007161285728,710.9891968,0.007491365541,710.9891968,0.01506241877,710.9891968,0.01131647825,
709.9839478,3.098660818E-5,709.9839478,0.001926480909,709.9839478,0.001867722487,709.9839478,0.00261772261,709.9839478,0.001077882131,709.9839478,0.00367038371,709.9839478,0.007278461941,709.9839478,0.001338657108,709.9839478,0.01252941415,709.9839478,0.01289277244,709.9839478,0.006270733196,709.9839478,0.009072155692,709.9839478,0.005492696539,709.9839478,0.007626834791,709.9839478,0.007621723693,709.9839478,0.004735442344,709.9839478,0.01372910105,709.9839478,0.0118090082,
708.9783936,-0.000562034722,708.9783936,0.001191195915,708.9783936,0.001429261523,708.9783936,0.001994270831,708.9783936,-5.1147661E-5,708.9783936,0.002092243172,708.9783936,0.01007075608,708.9783936,0.001959087327,708.9783936,0.008635236882,708.9783936,0.01208152529,708.9783936,0.006539796479,708.9783936,0.007193471771,708.9783936,0.003070185659,708.9783936,0.004117568955,708.9783936,0.006623581052,708.9783936,0.005206046626,708.9783936,0.0116122691,708.9783936,0.008817369118,
