baseline,,bm3,,dmso_1,,dmso_2,,4Phenylimidazole_0.1,,4Phenylimidazole_0.2,,4Phenylimidazole_0.3,,4Phenylimidazole_0.5,,4Phenylimidazole_0.6,,4Phenylimidazole_0.7,,4Phenylimidazole_0.8,,4Phenylimidazole_0.9,,4Phenylimidazole_1.0,,
Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,
564.9595947,0.0002735973103,564.9595947,0.02634153329,564.9595947,0.02072853781,564.9595947,0.02044055611,564.9595947,0.01629522815,564.9595947,0.01810852252,564.9595947,0.02235839888,564.9595947,0.02076557465,564.9595947,0.02369754575,564.9595947,0.02644870616,564.9595947,0.02799650282,564.9595947,0.02790388092,564.9595947,0.02865847759,
564.0612183,0.0004898315528,564.0612183,0.02470816672,564.0612183,0.01928090304,564.0612183,0.01914134435,564.0612183,0.01684007235,564.0612183,0.01892027445,564.0612183,0.02115980908,564.0612183,0.01974446326,564.0612183,0.02221425064,564.0612183,0.02517903969,564.0612183,0.02577882446,564.0612183,0.02607171424,564.0612183,0.02753461711,
563.0128784,-0.0001232514915,563.0128784,0.02349387296,563.0128784,0.01552103925,563.0128784,0.01683864556,563.0128784,0.01551304478,563.0128784,0.01855421811,563.0128784,0.01721370965,563.0128784,0.01877201907,563.0128784,0.02169353887,563.0128784,0.02407584526,563.0128784,0.02231002599,563.0128784,0.02614978701,563.0128784,0.02729663625,
561.9642944,-7.847916277E-5,561.9642944,0.02441652119,561.9642944,0.01871055923,561.9642944,0.01824159361,561.9642944,0.01754418947,561.9642944,0.02020252496,561.9642944,0.02149839327,561.9642944,0.0201865267,561.9642944,0.02224868909,561.9642944,0.02701958455,561.9642944,0.02694741637,561.9642944,0.02642105706,561.9642944,0.02710452303,
561.0652466,-0.0004223571159,561.0652466,0.02299433388,561.0652466,0.01929321513,561.0652466,0.01850832067,561.0652466,0.01784802973,561.0652466,0.01957805455,561.0652466,0.02014398016,561.0652466,0.01979165711,561.0652466,0.02089875564,561.0652466,0.02693477459,561.0652466,0.02834151126,561.0652466,0.02768721804,561.0652466,0.02853038721,
560.0161743,-0.0008939055842,560.0161743,0.0231567882,560.0161743,0.01634288207,560.0161743,0.01792660728,560.0161743,0.0188534949,560.0161743,0.0202040989,560.0161743,0.02064456604,560.0161743,0.02121501043,560.0161743,0.02306991629,560.0161743,0.02578994818,560.0161743,0.0296489317,560.0161743,0.02622107975,560.0161743,0.02861061506,
558.9667969,-0.0008067371673,558.9667969,0.02408419177,558.9667969,0.01848354936,558.9667969,0.01737810858,558.9667969,0.01720250584,558.9667969,0.01855021901,558.9667969,0.01822272502,558.9667969,0.0201522503,558.9667969,0.02268507332,558.9667969,0.02788629755,558.9667969,0.0286031235,558.9667969,0.02816854417,558.9667969,0.0284882877,
558.0671387,0.001242256491,558.0671387,0.02278239839,558.0671387,0.01950120926,558.0671387,0.01911080256,558.0671387,0.02016098239,558.0671387,0.02266906388,558.0671387,0.02152540348,558.0671387,0.02137734368,558.0671387,0.02373847365,558.0671387,0.0289490018,558.0671387,0.03107829392,558.0671387,0.02783082053,558.0671387,0.02904494479,
557.017334,-0.0005902129924,557.017334,0.02242155001,557.017334,0.01751621254,557.017334,0.01596427336,557.017334,0.01735994965,557.017334,0.01829748042,557.017334,0.02071143314,557.017334,0.02061872371,557.017334,0.02298358083,557.017334,0.0278128814,557.017334,0.02864083648,557.017334,0.02805473469,557.017334,0.02939369716,
555.9671631,-0.0001864424848,555.9671631,0.02109961212,555.9671631,0.01899861172,555.9671631,0.0178813953,555.9671631,0.02074520849,555.9671631,0.02137892134,555.9671631,0.02315990068,555.9671631,0.02151800506,555.9671631,0.02375919744,555.9671631,0.02721359022,555.9671631,0.02975642309,555.9671631,0.02864249609,555.9671631,0.02670097537,
555.0668945,0.0002736750175,555.0668945,0.02428354323,555.0668945,0.020445114,555.0668945,0.02084910683,555.0668945,0.02256328426,555.0668945,0.02364096045,555.0668945,0.01915392466,555.0668945,0.02375006489,555.0668945,0.0263458807,555.0668945,0.03074797057,555.0668945,0.03138407692,555.0668945,0.03040965088,555.0668945,0.03163708746,
554.0162964,0.001916184556,554.0162964,0.02371799573,554.0162964,0.02229738235,554.0162964,0.02326492406,554.0162964,0.02201222628,554.0162964,0.02492926829,554.0162964,0.02584387548,554.0162964,0.0250793118,554.0162964,0.02687399276,554.0162964,0.03268261626,554.0162964,0.0336965397,554.0162964,0.03188756853,554.0162964,0.03357444704,
552.9653931,0.001545083011,552.9653931,0.02367193252,552.9653931,0.02015547827,552.9653931,0.02155255154,552.9653931,0.0207245741,552.9653931,0.02494925633,552.9653931,0.02411809377,552.9653931,0.02382072061,552.9653931,0.02727858163,552.9653931,0.03174844012,552.9653931,0.03183717653,552.9653931,0.03176988661,552.9653931,0.03290256858,
552.0644531,2.904502799E-5,552.0644531,0.02310447767,552.0644531,0.01880015805,552.0644531,0.02009140886,552.0644531,0.02007318847,552.0644531,0.02442547493,552.0644531,0.02555432171,552.0644531,0.02401855402,552.0644531,0.02437528409,552.0644531,0.02959342301,552.0644531,0.03024293482,552.0644531,0.03037561476,552.0644531,0.03153450042,
551.0131226,-0.0001903754455,551.0131226,0.02066093683,551.0131226,0.02055659518,551.0131226,0.02116470039,551.0131226,0.02363800816,551.0131226,0.0249011144,551.0131226,0.02638053708,551.0131226,0.02223482169,551.0131226,0.02716525272,551.0131226,0.0313327387,551.0131226,0.03269112855,551.0131226,0.02945624478,551.0131226,0.03328073025,
549.9614868,0.001085200231,549.9614868,0.02451330423,549.9614868,0.02222593874,549.9614868,0.02217014506,549.9614868,0.02555168606,549.9614868,0.02507678792,549.9614868,0.02676781826,549.9614868,0.02555772662,549.9614868,0.02524674498,549.9614868,0.03314864263,549.9614868,0.03425263613,549.9614868,0.03142442554,549.9614868,0.03460517526,
549.0599365,0.0001602119155,549.0599365,0.02352950722,549.0599365,0.02240879275,549.0599365,0.02285357751,549.0599365,0.02486235276,549.0599365,0.02544410527,549.0599365,0.02817644365,549.0599365,0.02618734352,549.0599365,0.02605186962,549.0599365,0.03390542045,549.0599365,0.03482282162,549.0599365,0.03234836459,549.0599365,0.03255620599,
548.0078125,-0.0005985369207,548.0078125,0.02287846245,548.0078125,0.02287944406,548.0078125,0.02344654873,548.0078125,0.0250700973,548.0078125,0.02679100074,548.0078125,0.02774618194,548.0078125,0.02681969106,548.0078125,0.02910730429,548.0078125,0.03298754618,548.0078125,0.03549765423,548.0078125,0.0343539305,548.0078125,0.03410207853,
546.9555054,0.0003676586784,546.9555054,0.02288763039,546.9555054,0.02345299721,546.9555054,0.02371474169,546.9555054,0.02547973394,546.9555054,0.02849876322,546.9555054,0.02883548476,546.9555054,0.02735215612,546.9555054,0.02958449908,546.9555054,0.03309732303,546.9555054,0.03551490232,546.9555054,0.03470299393,546.9555054,0.03655551374,
546.0532837,-0.0001169888201,546.0532837,0.02222092636,546.0532837,0.02387615293,546.0532837,0.02547303587,546.0532837,0.02663656697,546.0532837,0.02735135704,546.0532837,0.02953947149,546.0532837,0.02827898599,546.0532837,0.03123904392,546.0532837,0.03423347697,546.0532837,0.03617626429,546.0532837,0.03592084721,546.0532837,0.03604106978,
545.0004272,4.426522992E-6,545.0004272,0.02466912009,545.0004272,0.02184731327,545.0004272,0.02424267493,545.0004272,0.0263430737,545.0004272,0.02823992074,545.0004272,0.02908748575,545.0004272,0.02755331807,545.0004272,0.02960564382,545.0004272,0.0335021615,545.0004272,0.0318938382,545.0004272,0.03385789692,545.0004272,0.03620048985,
543.9473267,-0.0004702486913,543.9473267,0.02560709417,543.9473267,0.02310638875,543.9473267,0.02487452328,543.9473267,0.02468660101,543.9473267,0.02811438404,543.9473267,0.02959846519,543.9473267,0.02817873657,543.9473267,0.03076811507,543.9473267,0.03348893672,543.9473267,0.03748003393,543.9473267,0.03311187774,543.9473267,0.03731064126,
543.0444946,-0.0008672453696,543.0444946,0.02373090014,543.0444946,0.02287458628,543.0444946,0.02503694221,543.0444946,0.02629997581,543.0444946,0.0286808759,543.0444946,0.02973834984,543.0444946,0.02847106755,543.0444946,0.03104401007,543.0444946,0.03330303356,543.0444946,0.03591868281,543.0444946,0.03603420779,543.0444946,0.0374116376,
541.9909058,0.0006452986272,541.9909058,0.02636232786,541.9909058,0.02568088099,541.9909058,0.02645418048,541.9909058,0.02838655375,541.9909058,0.03018673882,541.9909058,0.02926115133,541.9909058,0.02966165356,541.9909058,0.03240500763,541.9909058,0.03506356105,541.9909058,0.03871972114,541.9909058,0.03629652783,541.9909058,0.03914303705,
540.9370728,0.001648228732,540.9370728,0.02630091086,540.9370728,0.02679813094,540.9370728,0.02548549883,540.9370728,0.02923376672,540.9370728,0.03098949045,540.9370728,0.0307431072,540.9370728,0.02961730957,540.9370728,0.03339513764,540.9370728,0.03524819389,540.9370728,0.03845364228,540.9370728,0.03557153791,540.9370728,0.03944593668,
540.0336304,0.001056629349,540.0336304,0.02545406856,540.0336304,0.0272156857,540.0336304,0.02736665867,540.0336304,0.03032431379,540.0336304,0.02977119945,540.0336304,0.03399353474,540.0336304,0.03189353272,540.0336304,0.03400697187,540.0336304,0.03578354046,540.0336304,0.03862953931,540.0336304,0.03681375459,540.0336304,0.04027977586,
538.9793091,0.001726656803,538.9793091,0.02686465718,538.9793091,0.02678028867,538.9793091,0.02723076195,538.9793091,0.02916784585,538.9793091,0.0287164133,538.9793091,0.03198580816,538.9793091,0.03037311509,538.9793091,0.03302310407,538.9793091,0.03499394283,538.9793091,0.03901493177,538.9793091,0.0379319191,538.9793091,0.03989408165,
537.9247437,0.002032760065,537.9247437,0.02687710524,537.9247437,0.02707049623,537.9247437,0.02574646659,537.9247437,0.02937693894,537.9247437,0.03050272353,537.9247437,0.03261642158,537.9247437,0.03093469888,537.9247437,0.03349804878,537.9247437,0.034274932,537.9247437,0.03883423656,537.9247437,0.03743051365,537.9247437,0.03876180574,
537.0206909,0.0001530130248,537.0206909,0.02521157451,537.0206909,0.02316776477,537.0206909,0.02558205277,537.0206909,0.02752940543,537.0206909,0.028414106,537.0206909,0.03055290692,537.0206909,0.02724925429,537.0206909,0.03152576089,537.0206909,0.03141538054,537.0206909,0.03510122001,537.0206909,0.03244606778,537.0206909,0.03640593216,
535.9656372,0.001333723543,535.9656372,0.02542486414,535.9656372,0.02508076467,535.9656372,0.02647850104,535.9656372,0.02785524726,535.9656372,0.02995426394,535.9656372,0.0309910737,535.9656372,0.02804990299,535.9656372,0.03136774153,535.9656372,0.03321380168,535.9656372,0.03826311603,535.9656372,0.03601963818,535.9656372,0.03580077365,
535.0611572,0.001407186501,535.0611572,0.02424218133,535.0611572,0.02622850426,535.0611572,0.02529657073,535.0611572,0.02842651494,535.0611572,0.02851120196,535.0611572,0.02970400453,535.0611572,0.02968559973,535.0611572,0.03155078366,535.0611572,0.03337484226,535.0611572,0.0353654772,535.0611572,0.03629818931,535.0611572,0.03550849482,
534.0056763,0.002784739016,534.0056763,0.02545006201,534.0056763,0.0267340932,534.0056763,0.02638284862,534.0056763,0.02693568356,534.0056763,0.02910915948,534.0056763,0.03061898239,534.0056763,0.03094367683,534.0056763,0.03067570738,534.0056763,0.03425610811,534.0056763,0.03867325559,534.0056763,0.03831199929,534.0056763,0.03955633566,
532.9498901,0.001473882468,532.9498901,0.02361734584,532.9498901,0.02495270967,532.9498901,0.02655345388,532.9498901,0.02805752307,532.9498901,0.02911859751,532.9498901,0.02983940206,532.9498901,0.02898580581,532.9498901,0.0299907364,532.9498901,0.03116497397,532.9498901,0.03773549199,532.9498901,0.03590923548,532.9498901,0.03786873072,
532.0447998,0.002446448896,532.0447998,0.02458323352,532.0447998,0.02349502221,532.0447998,0.02569754981,532.0447998,0.02745367587,532.0447998,0.02930027992,532.0447998,0.03089231066,532.0447998,0.02913047373,532.0447998,0.02899203077,532.0447998,0.03163293749,532.0447998,0.03631712869,532.0447998,0.03686314821,532.0447998,0.03711584955,
530.9885864,0.0002849167504,530.9885864,0.02209618874,530.9885864,0.02276084758,530.9885864,0.0246697776,530.9885864,0.02434130758,530.9885864,0.02574347332,530.9885864,0.02612026036,530.9885864,0.02615883201,530.9885864,0.02887322009,530.9885864,0.02852610126,530.9885864,0.03562835231,530.9885864,0.03435037285,530.9885864,0.03486119211,
529.9321289,0.001538614393,529.9321289,0.02349015698,529.9321289,0.02553013526,529.9321289,0.02505117469,529.9321289,0.02470506914,529.9321289,0.02797957696,529.9321289,0.02959123254,529.9321289,0.02700851113,529.9321289,0.03021373972,529.9321289,0.03118168935,529.9321289,0.03321849555,529.9321289,0.03549813107,529.9321289,0.03625198081,
529.0263672,-0.0008749956032,529.0263672,0.02200996503,529.0263672,0.02351177111,529.0263672,0.02262973785,529.0263672,0.02443338931,529.0263672,0.02549529821,529.0263672,0.02608042769,529.0263672,0.02411812171,529.0263672,0.0286537502,529.0263672,0.03020372242,529.0263672,0.03477113321,529.0263672,0.03482747823,529.0263672,0.03470119834,
527.9694214,0.0002910816984,527.9694214,0.02199370787,527.9694214,0.02154449932,527.9694214,0.02133566141,527.9694214,0.02235474624,527.9694214,0.02460654639,527.9694214,0.0256307628,527.9694214,0.02489809878,527.9694214,0.02758219652,527.9694214,0.02900567465,527.9694214,0.03223827854,527.9694214,0.03328724205,527.9694214,0.0337738134,
527.0632935,0.0001661938295,527.0632935,0.01979710162,527.0632935,0.02083297446,527.0632935,0.02173199132,527.0632935,0.02399620414,527.0632935,0.02535562217,527.0632935,0.02624258399,527.0632935,0.02185678668,527.0632935,0.02693667449,527.0632935,0.02738706023,527.0632935,0.0307988748,527.0632935,0.03221491352,527.0632935,0.03282511607,
526.0059204,-0.0009437082335,526.0059204,0.01992652006,526.0059204,0.02181151882,526.0059204,0.0217119623,526.0059204,0.02278528921,526.0059204,0.02439790033,526.0059204,0.02665696107,526.0059204,0.02316579781,526.0059204,0.02704578266,526.0059204,0.02717484348,526.0059204,0.03139737621,526.0059204,0.03252813965,526.0059204,0.03194518387,
524.9482422,-0.001586239203,524.9482422,0.02109515481,524.9482422,0.01911456324,524.9482422,0.01953020692,524.9482422,0.0225055106,524.9482422,0.02289969102,524.9482422,0.02411491983,524.9482422,0.02290457487,524.9482422,0.02645206265,524.9482422,0.02784023248,524.9482422,0.03228316829,524.9482422,0.03162678331,524.9482422,0.03251909837,
524.0415039,-0.001320710988,524.0415039,0.02000156976,524.0415039,0.02138441429,524.0415039,0.02150157467,524.0415039,0.02268381789,524.0415039,0.02392133512,524.0415039,0.02475732751,524.0415039,0.02160064876,524.0415039,0.02587618493,524.0415039,0.02794020995,524.0415039,0.0312470831,524.0415039,0.03303014114,524.0415039,0.03314160183,
522.9833984,-0.002054465236,522.9833984,0.01970301755,522.9833984,0.02010344528,522.9833984,0.0207276959,522.9833984,0.02110858075,522.9833984,0.02051159739,522.9833984,0.02324411459,522.9833984,0.02296292037,522.9833984,0.02504086308,522.9833984,0.02553224936,522.9833984,0.03076628037,522.9833984,0.03245591372,522.9833984,0.03152645752,
521.9250488,-0.001050010556,521.9250488,0.0191623643,521.9250488,0.02109303512,521.9250488,0.02062458731,521.9250488,0.02202347293,521.9250488,0.02279153652,521.9250488,0.02337680198,521.9250488,0.02147782966,521.9250488,0.02533880062,521.9250488,0.02607726678,521.9250488,0.03065648302,521.9250488,0.03194978088,521.9250488,0.03068120778,
521.0177002,-0.001984382048,521.0177002,0.01937308349,521.0177002,0.02051697113,521.0177002,0.0175442975,521.0177002,0.0209981259,521.0177002,0.02309167385,521.0177002,0.02278237045,521.0177002,0.02029042505,521.0177002,0.02518436126,521.0177002,0.02449383028,521.0177002,0.02962506935,521.0177002,0.03162528202,521.0177002,0.02983460575,
519.9589233,-0.001042263466,519.9589233,0.02056791261,519.9589233,0.02092143707,519.9589233,0.02096699364,519.9589233,0.02116649412,519.9589233,0.02263562754,519.9589233,0.02320618369,519.9589233,0.02214374766,519.9589233,0.02518584207,519.9589233,0.02530768327,519.9589233,0.02955243923,519.9589233,0.03396369517,519.9589233,0.03161915764,
519.0511475,-0.0002266501542,519.0511475,0.01852074638,519.0511475,0.02033171058,519.0511475,0.01908153482,519.0511475,0.02155899815,519.0511475,0.0220516324,519.0511475,0.02293333784,519.0511475,0.02174148895,519.0511475,0.0237527173,519.0511475,0.02645783871,519.0511475,0.02903827466,519.0511475,0.03262892365,519.0511475,0.03063526005,
517.9918823,0.001373998122,517.9918823,0.01908997446,517.9918823,0.02122640051,517.9918823,0.02213669382,517.9918823,0.02166787907,517.9918823,0.02344556525,517.9918823,0.02417909354,517.9918823,0.0231301412,517.9918823,0.02518238686,517.9918823,0.02636034787,517.9918823,0.03020616435,517.9918823,0.03400865197,517.9918823,0.02870081551,
516.932373,-0.001328195096,516.932373,0.01771281473,516.932373,0.01977705397,516.932373,0.01939316653,516.932373,0.02005244978,516.932373,0.02194624767,516.932373,0.0228436999,516.932373,0.02048318461,516.932373,0.02326344885,516.932373,0.02473088168,516.932373,0.02868402936,516.932373,0.02996208519,516.932373,0.03029902838,
516.0240479,-0.0002891535405,516.0240479,0.0175880976,516.0240479,0.01869637147,516.0240479,0.01730386168,516.0240479,0.01997254044,516.0240479,0.02030849084,516.0240479,0.02159509808,516.0240479,0.019905461,516.0240479,0.02184815705,516.0240479,0.02567761205,516.0240479,0.0275423117,516.0240479,0.03101601265,516.0240479,0.02945635654,
514.9641113,-0.001629515318,514.9641113,0.01642325707,514.9641113,0.01882154122,514.9641113,0.01908621565,514.9641113,0.01942681335,514.9641113,0.02023083903,514.9641113,0.02131439932,514.9641113,0.01954182237,514.9641113,0.0223077368,514.9641113,0.02563166991,514.9641113,0.02720637061,514.9641113,0.0296014864,514.9641113,0.02541665919,
514.0553589,0.0009336224757,514.0553589,0.01804464683,514.0553589,0.01923179068,514.0553589,0.01799891144,514.0553589,0.02007996663,514.0553589,0.02034546435,514.0553589,0.02235695347,514.0553589,0.0207235422,514.0553589,0.02316142991,514.0553589,0.02420170046,514.0553589,0.02872534469,514.0553589,0.03175250813,514.0553589,0.02652186528,
